DepartmentId,Date,Volume
33,2017-10-08,24.35731
28,2017-06-03,65.12521
0,2017-11-02,28.413
28,2017-08-30,90.324
5,2017-02-13,36.87447
13,2017-11-28,75.76602
1,2017-03-24,77.04413
38,2017-04-02,77.31636
6,2017-06-12,74.10572
3,2017-03-21,63.38
33,2017-06-28,97.4602
42,2017-11-30,40.52633
12,2017-05-07,74.09847
19,2017-04-26,9.124991
16,2017-06-09,52.86948
12,2017-11-16,64.59227
28,2017-06-06,23.83149
4,2017-05-29,95.89912
25,2017-03-25,98.28191
32,2017-09-21,68.14127
23,2017-06-03,62.48766
43,2017-12-13,16.88351
23,2017-08-08,21.66364
25,2017-08-15,19.11603
22,2017-02-03,52.6179
43,2017-01-03,97.63726
42,2017-05-30,60.57036
11,2017-03-22,52.01959
3,2017-10-03,69.45289
31,2017-10-15,18.84138
19,2017-01-02,37.20364
31,2017-05-16,2.985121
47,2017-02-17,44.04942
44,2017-06-08,14.67722
11,2017-03-19,75.24956
4,2017-07-06,8.418162
28,2017-07-23,38.51587
43,2017-09-19,5.261455
12,2017-03-02,52.74898
13,2017-10-18,95.31294
48,2017-08-06,21.13426
41,2017-02-25,30.42238
13,2017-11-30,13.2788
14,2017-05-30,21.40161
3,2017-01-19,28.71624
48,2017-04-26,88.38247
35,2017-07-17,4.26647
45,2017-03-13,89.81194
48,2017-05-15,50.19503
50,2017-08-04,67.46114
30,2017-05-16,59.09034
24,2017-10-28,82.51134
19,2017-11-16,55.89503
49,2017-08-05,78.47086
14,2017-09-19,66.36291
31,2017-10-26,6.290532
4,2017-10-06,16.87876
8,2017-04-17,78.4156
15,2017-02-20,76.15118
4,2017-07-24,3.895542
38,2017-11-18,1.599435
23,2017-01-19,97.74719
14,2017-06-11,77.88448
31,2017-05-09,98.86452
3,2017-07-23,32.37786
45,2017-07-03,2.017919
34,2017-05-22,0.1238821
19,2017-06-09,19.27019
23,2017-01-12,48.30091
6,2017-04-25,31.54558
27,2017-06-24,49.51014
18,2017-09-06,79.22194
4,2017-08-26,28.64671
17,2017-11-27,82.48373
48,2017-10-03,95.26379
22,2017-09-11,78.67323
23,2017-04-06,77.5224
39,2017-03-06,83.64553
30,2017-08-27,39.51385
49,2017-09-26,79.54439
31,2017-03-21,26.02195
4,2018-01-01,53.77422
25,2017-11-13,42.10198
37,2017-03-09,17.78842
24,2017-08-01,41.87729
28,2017-10-25,26.37388
35,2017-03-02,88.50785
12,2017-11-11,79.82541
7,2017-02-22,37.07864
34,2017-08-28,45.7747
9,2017-09-03,24.8727
43,2017-03-19,63.40021
34,2017-08-27,70.86581
32,2017-01-29,65.96624
8,2017-04-29,39.88479
23,2017-02-12,4.921275
15,2017-10-07,48.81841
6,2017-06-08,35.12484
42,2017-06-12,98.27307
7,2017-01-02,43.48031
41,2017-12-23,97.24768
30,2017-08-25,95.26086
6,2017-03-17,35.47143
8,2017-03-21,23.40714
12,2017-11-01,59.7678
4,2017-07-18,85.26456
13,2017-04-27,80.41882
44,2017-05-17,66.96529
43,2017-11-23,22.29191
48,2017-12-13,26.81021
30,2017-08-15,32.98481
45,2017-06-27,88.81734
3,2017-02-04,56.20557
12,2017-07-03,34.6805
42,2017-11-17,90.7099
44,2017-10-09,2.684128
48,2017-04-01,58.85505
10,2017-08-15,61.91463
20,2017-10-18,62.50002
28,2017-03-12,60.97939
24,2017-05-26,44.28493
26,2017-08-13,92.31297
10,2017-01-26,22.94302
6,2017-03-15,59.09933
47,2017-03-14,89.08762
45,2017-01-28,80.42535
12,2017-12-14,74.62791
21,2017-09-20,47.12696
5,2017-09-08,1.378404
34,2017-07-09,95.0441
45,2017-06-10,17.55268
21,2017-05-16,12.82788
43,2017-10-18,1.914245
27,2017-03-28,98.86269
34,2017-08-30,91.56642
22,2017-04-11,13.3091
44,2017-06-11,4.961659
19,2017-07-21,38.10709
33,2017-09-28,79.25816
41,2017-02-12,45.46422
23,2017-10-15,37.60527
14,2017-07-06,19.68125
32,2017-02-28,22.70732
26,2017-03-13,81.1643
34,2017-06-13,76.59578
33,2017-05-23,0.8388657
2,2017-10-25,64.65248
42,2017-12-05,16.73395
28,2017-02-23,6.661973
2,2017-06-23,45.37675
28,2017-06-02,64.58645
19,2017-07-03,44.15816
29,2017-01-03,31.89054
11,2017-01-31,7.038727
15,2017-09-15,25.98599
13,2017-03-06,14.34592
43,2017-07-27,19.15881
22,2017-03-29,20.1521
12,2017-02-27,37.97436
8,2017-12-17,44.58817
33,2017-09-04,92.58674
44,2017-03-25,36.94263
24,2017-09-15,15.29516
7,2017-09-23,75.1246
37,2017-10-12,30.66082
2,2017-02-02,70.73409
26,2017-09-08,88.07104
27,2017-12-28,28.41727
33,2017-11-05,17.29424
19,2017-09-24,3.912513
10,2017-01-21,78.15728
28,2017-04-18,82.49361
30,2017-01-11,79.69012
48,2017-08-09,18.57445
43,2017-08-29,90.91523
22,2017-08-12,68.36696
6,2017-05-17,9.19973
25,2017-12-08,99.0358
29,2017-01-19,77.78115
22,2017-06-28,57.5624
27,2017-06-29,70.77191
42,2017-09-11,12.55003
17,2017-06-15,98.06816
15,2017-06-09,12.26225
48,2017-07-07,98.65993
6,2017-07-23,46.57615
17,2017-03-24,99.37938
13,2017-01-10,95.13863
36,2017-03-24,46.10007
12,2017-06-20,84.93992
31,2017-04-20,78.18539
15,2017-08-03,40.43229
50,2017-02-25,1.405334
2,2017-01-08,69.54809
36,2017-02-28,75.6588
38,2017-11-05,84.00636
38,2017-06-14,81.31834
4,2017-03-02,88.0116
47,2017-06-02,50.60664
46,2017-01-31,13.23592
9,2017-10-29,25.23502
14,2017-10-21,1.107554
3,2017-09-24,35.65592
22,2017-04-03,80.86652
13,2017-07-20,43.1993
7,2017-01-18,3.874957
10,2017-02-05,96.74423
32,2017-07-20,30.92887
15,2017-12-14,46.89624
47,2017-08-02,60.45502
15,2017-03-01,12.24917
32,2017-02-09,16.80229
35,2017-08-25,17.64404
18,2017-10-14,19.72267
41,2017-06-01,87.52521
8,2017-08-21,3.265887
29,2017-04-10,11.88669
1,2017-05-15,41.49642
30,2017-04-16,25.15998
13,2017-09-01,33.86638
22,2017-04-13,35.71198
2,2017-05-03,21.89556
23,2017-04-14,98.95933
39,2017-04-08,49.81906
15,2017-01-12,48.76637
43,2017-04-19,22.14698
10,2017-06-14,71.99725
11,2017-09-27,67.65755
37,2017-01-20,25.01497
39,2017-04-24,63.83691
28,2017-10-22,87.25402
8,2017-06-15,84.29485
14,2017-11-20,42.96375
44,2017-12-09,93.16284
1,2017-05-11,17.13682
33,2017-06-05,64.46752
25,2017-12-07,68.33254
19,2017-12-23,98.33521
26,2017-07-18,88.6947
10,2017-12-02,17.89293
30,2017-01-20,58.46595
5,2017-01-13,33.63867
39,2017-11-17,16.60243
43,2017-12-02,89.26733
11,2017-10-23,72.39219
14,2017-01-03,2.42406
20,2017-03-14,25.08997
48,2017-05-25,41.88107
24,2017-07-30,50.84389
10,2017-09-13,88.45151
29,2017-01-29,23.20644
26,2017-02-24,86.97938
43,2017-10-23,24.33911
22,2017-08-27,89.85207
34,2017-06-21,6.37633
47,2017-10-04,91.12271
37,2017-08-12,73.09592
46,2017-10-06,51.77493
20,2017-09-22,41.34294
45,2017-07-14,79.46865
15,2017-02-24,76.19904
4,2017-10-17,23.76564
15,2017-02-21,95.99113
9,2017-02-11,26.8562
34,2017-02-25,5.834232
9,2017-11-07,71.26035
0,2017-06-07,7.041435
34,2017-11-20,60.19393
19,2017-12-31,80.34219
23,2017-07-14,84.73657
13,2017-11-13,64.61834
25,2017-12-28,58.27842
46,2017-07-05,32.47765
31,2017-05-08,57.82507
18,2017-05-23,92.87687
34,2017-05-27,50.17253
49,2017-06-01,65.83808
6,2017-08-30,17.05359
49,2017-11-27,85.15456
41,2017-03-06,49.3927
47,2017-08-11,55.18058
0,2017-05-04,17.03549
40,2017-05-29,35.1034
48,2017-05-14,80.56086
37,2017-01-30,31.4028
19,2017-05-07,97.54782
8,2017-02-28,67.20897
13,2017-09-12,99.18912
49,2017-12-22,79.65247
40,2017-09-24,49.97655
26,2017-01-23,63.57957
34,2017-12-10,91.07722
5,2017-09-16,28.29744
41,2017-11-03,23.93936
5,2017-10-29,56.93391
1,2017-05-19,33.52588
46,2017-04-04,20.49949
50,2017-03-30,14.92884
4,2017-12-27,99.05555
22,2017-01-28,58.68674
12,2017-01-28,83.34813
28,2017-03-11,40.57936
33,2017-12-19,34.25853
45,2017-03-10,73.06565
45,2017-02-05,32.68167
48,2017-10-05,99.96377
13,2017-04-20,56.26527
21,2017-08-19,80.19309
9,2017-12-04,97.93575
9,2017-09-14,1.058664
4,2017-03-30,73.24454
39,2017-10-31,27.6688
23,2017-12-27,44.72996
14,2017-01-07,95.88567
40,2017-03-13,33.43713
21,2017-01-02,28.52787
3,2017-01-18,18.97223
10,2017-08-14,92.07967
6,2017-06-03,61.51232
37,2017-09-20,67.22511
46,2017-06-26,72.89763
1,2017-10-23,75.56196
20,2017-10-13,56.53157
34,2017-10-22,68.67229
21,2017-04-10,93.36339
9,2017-08-12,23.75227
17,2017-11-30,81.01997
35,2017-05-08,43.17597
7,2017-10-22,44.94322
35,2017-05-04,85.30495
12,2017-03-08,4.718328
33,2017-08-28,56.61154
9,2017-03-11,18.33715
24,2017-10-22,12.56444
36,2017-07-04,32.06404
5,2017-04-20,65.92906
40,2017-10-29,31.88437
26,2017-05-17,75.04836
16,2017-03-04,31.12964
47,2017-01-07,89.86631
7,2017-05-11,64.85443
1,2017-11-29,35.73025
40,2017-05-07,40.80463
37,2017-09-26,6.786077
47,2017-07-24,2.914441
46,2017-01-23,55.487
32,2017-03-20,34.46955
12,2017-07-24,64.45105
6,2017-01-11,67.65281
39,2017-08-25,49.64261
41,2017-02-13,68.14081
39,2017-05-17,45.88102
23,2017-06-26,87.79746
18,2017-12-01,69.13373
39,2017-02-11,50.18021
45,2017-01-07,52.64896
37,2017-03-30,12.5972
28,2017-01-07,98.98829
7,2017-09-20,83.49843
31,2017-08-24,57.58846
16,2017-10-16,60.733
29,2017-01-12,62.84093
28,2017-06-16,28.42745
42,2017-07-26,98.94791
22,2017-06-18,37.14048
47,2017-07-21,93.38239
15,2017-07-08,85.62234
2,2017-05-13,1.665585
31,2017-01-13,59.12421
3,2017-01-28,97.5506
3,2017-11-03,33.90289
41,2017-03-25,71.01038
29,2017-04-16,49.54091
17,2017-08-18,17.38329
19,2017-08-27,12.42235
4,2017-05-19,89.70782
43,2017-07-21,56.68254
23,2017-11-05,14.77964
17,2017-01-26,77.88799
12,2017-10-15,86.68645
28,2017-05-27,79.54271
42,2017-10-11,68.09437
5,2017-01-16,18.62031
31,2017-09-20,5.193316
18,2017-10-13,80.88242
10,2017-01-18,71.59141
21,2017-05-23,23.44172
34,2017-09-10,63.62957
42,2017-07-29,93.88053
44,2017-03-20,5.104636
26,2017-04-05,26.48825
10,2017-03-29,97.4957
37,2017-02-17,49.79773
5,2017-07-19,79.48701
19,2017-09-17,95.47421
11,2017-11-04,98.54735
33,2017-08-10,32.14595
30,2017-01-07,24.21136
21,2017-05-13,81.79121
43,2017-01-18,95.56058
10,2017-06-12,64.49555
22,2017-04-17,37.71923
4,2017-10-04,29.87035
20,2017-08-01,19.97681
9,2017-08-18,52.78949
50,2017-01-05,73.23011
25,2017-01-25,30.52126
8,2017-10-14,73.54919
13,2017-10-21,22.41909
47,2017-12-03,48.06431
18,2017-05-21,27.01232
18,2017-01-24,93.30999
9,2017-01-04,32.42142
0,2017-01-25,11.05325
21,2017-10-17,50.40292
48,2017-06-15,22.30959
17,2017-10-28,46.34438
25,2017-11-22,46.98872
19,2017-03-11,38.77493
30,2017-03-23,3.159614
21,2017-10-24,21.97992
12,2017-08-14,75.40314
28,2017-06-19,2.474956
23,2017-04-20,36.07485
14,2017-11-15,29.73552
48,2017-02-08,43.6596
49,2017-12-26,50.25469
6,2017-12-15,78.18973
11,2017-01-19,23.33841
14,2017-02-01,4.285847
10,2017-09-25,23.00452
15,2017-10-03,47.52073
1,2017-07-05,71.7955
31,2017-11-25,42.01641
49,2017-10-08,36.39003
6,2017-06-27,91.02743
49,2017-06-19,21.58824
1,2017-03-02,96.25764
10,2017-05-15,9.404003
16,2017-09-17,18.96601
47,2017-12-17,25.1275
19,2017-05-04,96.70245
47,2017-12-21,99.71976
38,2017-09-22,38.80747
1,2017-06-19,72.60986
41,2017-10-24,79.03884
21,2017-05-15,99.86918
35,2017-12-04,62.99675
41,2017-11-16,71.01096
40,2017-06-26,71.47934
44,2017-09-05,47.34835
14,2017-02-21,25.16045
44,2017-11-17,28.97376
27,2017-09-19,31.20184
24,2017-01-12,95.80983
40,2017-06-21,72.0125
25,2017-01-03,10.0128
4,2017-09-05,50.70342
31,2017-10-08,27.90701
28,2017-11-14,98.06831
10,2017-06-19,79.31358
47,2017-05-25,22.44599
38,2017-06-26,92.25246
7,2017-05-31,22.47252
50,2017-09-02,55.03942
15,2017-07-19,53.34676
10,2017-10-03,55.95396
46,2017-04-13,75.61401
32,2017-09-23,8.841198
46,2017-09-09,34.71101
39,2017-12-27,87.10066
46,2017-12-07,57.99199
1,2017-07-19,5.046094
3,2017-10-10,80.80715
9,2017-04-21,73.54556
15,2017-05-15,77.82868
37,2017-02-21,3.350474
27,2017-07-23,40.75707
9,2017-04-17,24.95276
11,2017-12-04,60.87952
49,2017-12-05,78.87394
27,2017-10-22,16.39975
25,2017-02-07,99.62994
44,2017-03-30,21.96152
11,2017-04-24,33.667
18,2017-05-11,66.50253
41,2017-03-15,11.81851
26,2017-07-26,37.40931
30,2017-06-07,56.09527
29,2017-03-24,2.347861
34,2017-03-24,61.19695
7,2017-08-12,44.874
20,2017-06-05,95.87551
7,2017-05-28,77.53568
3,2017-02-15,67.37002
40,2017-11-01,61.91273
23,2017-09-04,91.70151
41,2017-03-28,0.3339761
40,2017-07-03,69.59345
39,2017-01-25,17.49237
3,2017-10-12,66.18201
21,2017-12-29,72.69083
50,2017-12-21,57.13528
1,2017-08-05,1.132389
40,2017-08-15,18.88285
18,2017-07-29,31.38396
48,2017-05-02,11.9707
49,2017-08-22,5.283232
34,2017-12-26,53.51783
27,2017-12-30,68.84766
32,2017-11-17,84.0267
48,2017-12-30,33.70908
28,2017-11-30,2.568957
19,2017-02-02,52.90252
43,2017-05-19,9.694255
37,2017-05-04,47.83053
26,2017-03-10,11.2494
36,2017-07-05,42.10283
19,2017-03-26,42.69221
5,2017-06-19,14.1283
25,2017-09-29,30.0342
3,2017-11-08,17.56811
16,2017-10-28,29.86733
14,2017-02-10,70.54631
8,2017-09-08,6.205768
39,2017-04-02,7.256334
44,2017-05-06,42.16948
22,2017-05-09,95.20513
7,2017-02-26,16.69076
4,2017-10-14,92.52197
21,2017-11-29,91.03198
40,2017-07-11,91.42755
20,2017-05-04,59.14179
20,2017-08-14,53.81105
46,2017-09-10,26.85134
44,2017-08-20,93.91243
12,2017-09-23,64.69413
14,2017-11-22,15.07315
22,2017-09-23,74.99813
28,2017-02-16,78.5117
4,2017-04-03,76.83955
48,2017-02-25,20.8058
13,2017-01-15,16.3382
46,2017-09-23,3.20517
38,2017-10-26,76.97546
34,2017-01-14,68.20062
22,2017-04-04,50.30524
7,2017-02-15,44.59347
11,2017-10-31,21.61097
14,2017-07-08,81.15102
50,2017-01-11,33.24068
32,2017-08-19,66.43967
48,2017-07-20,97.55659
5,2017-06-01,45.90782
9,2017-08-26,72.92822
46,2017-03-27,46.97555
24,2017-01-13,81.79822
42,2017-11-21,61.87246
17,2017-12-25,37.63438
10,2017-01-05,77.30587
33,2017-12-09,50.49231
41,2017-05-29,84.8997
7,2017-11-18,97.05963
10,2017-12-07,81.67702
44,2017-12-15,44.83376
12,2017-04-18,26.92752
0,2017-09-07,29.06128
16,2017-01-02,12.73745
38,2017-10-16,16.17491
45,2017-11-27,64.18789
17,2017-12-08,54.64198
36,2017-07-11,93.79701
6,2017-08-18,71.43294
20,2017-02-26,74.95614
32,2017-11-08,60.98652
24,2017-03-28,16.99776
9,2017-04-10,24.65996
10,2017-02-15,19.46512
38,2017-06-27,46.03637
47,2017-10-27,72.36427
30,2017-05-30,6.202719
22,2017-07-06,31.01102
0,2017-03-31,11.14574
19,2017-03-24,97.48925
25,2017-02-18,16.90593
38,2017-07-22,24.02954
29,2017-06-01,15.88531
49,2017-01-16,62.10251
23,2017-05-05,51.77448
14,2017-07-19,53.78154
6,2017-08-27,29.12633
48,2017-06-22,19.65006
23,2017-10-18,30.22121
8,2017-11-26,24.12772
18,2017-12-19,52.9777
11,2017-05-01,88.67374
15,2017-02-14,69.25576
10,2017-08-10,29.38525
14,2017-02-20,93.9563
14,2017-04-11,68.69279
0,2017-05-20,72.12549
23,2017-04-19,15.77091
16,2017-05-28,65.92458
26,2017-12-27,42.11814
4,2017-08-11,6.501158
13,2017-01-19,45.89531
47,2017-10-07,22.56026
3,2017-01-25,22.93848
46,2017-09-01,68.25294
40,2017-11-10,17.03555
17,2017-12-07,55.10691
37,2017-08-08,13.33631
7,2017-10-20,24.9759
10,2017-05-31,52.93217
8,2017-09-28,36.62621
19,2017-09-13,54.17577
4,2017-02-27,7.678349
1,2017-07-30,10.89505
44,2017-08-11,54.50472
42,2017-08-07,89.49631
50,2017-08-17,54.25445
33,2017-09-16,64.32033
16,2017-08-17,46.31792
49,2017-12-25,75.2266
10,2017-01-19,35.74548
9,2017-01-07,50.10837
47,2017-01-27,14.52018
3,2017-04-24,53.02087
26,2017-07-05,28.66189
49,2017-11-05,14.02602
44,2017-07-11,61.4287
39,2017-05-25,33.28673
28,2017-01-12,95.17942
28,2017-07-17,70.6249
26,2017-08-17,38.06962
33,2017-05-27,37.78183
17,2017-03-27,69.20385
35,2017-06-29,61.713
28,2017-02-06,31.33749
4,2017-04-16,32.49764
18,2017-11-09,47.00732
49,2017-08-11,8.337756
13,2017-05-05,25.25353
23,2017-12-29,68.51951
5,2017-12-10,84.66007
17,2017-02-14,26.81786
24,2017-04-10,4.700382
48,2017-01-07,0.304313
38,2017-05-20,23.1479
34,2017-06-27,12.97981
1,2017-07-26,74.02677
18,2017-05-04,75.08987
30,2017-03-28,38.49355
25,2017-11-07,12.72988
22,2017-01-20,48.44275
41,2017-05-31,87.3744
8,2017-03-22,42.05707
9,2017-04-26,15.25253
32,2017-05-23,61.88588
16,2017-03-26,98.70638
46,2017-11-11,81.15862
0,2017-02-17,6.747867
40,2017-09-11,61.01126
20,2017-06-14,10.25566
35,2017-02-12,43.29176
28,2017-05-20,39.9525
9,2017-01-24,3.45222
20,2017-10-07,16.88085
40,2017-04-06,58.61671
45,2017-07-28,48.51636
8,2017-07-28,97.28928
4,2017-02-18,96.29977
19,2017-01-21,67.33021
16,2017-11-21,24.94601
25,2017-06-05,15.30302
43,2017-06-15,40.79268
43,2017-02-13,3.861571
4,2017-07-15,13.79793
17,2017-07-07,11.17428
46,2017-10-04,71.73936
44,2017-10-20,84.11164
35,2017-10-15,1.40408
26,2017-10-14,75.79879
44,2017-05-31,30.74561
18,2017-12-22,68.81854
1,2017-01-11,14.41826
12,2017-07-18,88.20946
5,2017-06-22,79.73681
4,2017-05-16,19.70224
48,2017-01-27,79.71316
24,2017-04-01,10.15814
42,2017-02-08,11.01461
33,2017-07-13,55.72683
9,2017-12-18,51.50698
23,2017-04-10,5.673936
4,2017-01-27,54.19823
43,2017-10-15,45.37703
26,2017-12-20,71.90308
14,2017-01-06,72.70483
13,2017-09-20,45.139
3,2017-02-03,57.74099
7,2017-12-20,50.28289
4,2017-10-07,19.26676
6,2017-07-31,6.823481
8,2017-12-27,63.06403
3,2017-04-07,82.90565
39,2017-03-30,90.24316
31,2017-02-15,13.86245
17,2017-03-18,89.55146
50,2017-11-29,99.90392
47,2017-05-24,99.36996
46,2017-09-21,49.93642
31,2017-09-22,92.85091
6,2017-03-03,15.86899
18,2017-05-07,48.69257
36,2017-02-27,80.31693
15,2017-05-26,68.7592
36,2017-03-21,31.01936
14,2017-07-26,6.050533
20,2017-02-25,17.42638
16,2017-04-02,15.25996
36,2017-09-05,44.95825
10,2017-06-07,59.34459
30,2017-06-10,65.16377
22,2017-12-16,71.26017
9,2017-08-31,21.35168
21,2017-11-10,21.64013
48,2017-05-06,98.65986
18,2017-10-01,93.5656
15,2017-10-12,13.32868
15,2017-09-20,53.02129
39,2017-12-01,86.65818
44,2017-04-26,32.92122
36,2017-11-13,39.59615
25,2017-04-23,93.37912
35,2017-12-29,78.07095
21,2017-02-24,51.2381
45,2017-02-12,33.38778
14,2017-05-04,66.09671
13,2017-06-21,31.73081
11,2017-09-25,41.47
32,2017-05-01,61.58496
1,2017-09-26,84.3708
9,2017-02-26,42.2933
39,2017-09-26,8.530226
7,2017-08-01,65.43437
42,2017-04-23,70.58475
17,2017-07-05,5.07551
37,2017-07-18,95.78239
3,2017-06-20,27.92885
31,2017-11-15,51.38107
3,2017-08-08,60.78595
36,2017-04-26,42.97465
37,2017-05-05,72.67495
9,2017-05-06,3.418526
25,2017-09-14,91.29137
31,2017-03-13,21.15378
25,2017-08-22,79.51696
7,2017-08-30,41.38643
38,2017-11-12,65.54276
48,2017-06-16,34.62906
22,2017-07-18,30.13117
46,2017-04-21,92.03427
4,2017-03-07,59.84904
14,2017-09-17,2.156551
25,2017-03-01,78.89693
13,2017-12-31,35.05231
20,2017-11-18,89.56441
19,2017-04-30,11.71326
2,2017-12-24,68.1741
43,2017-05-20,68.43452
6,2017-11-14,39.41803
15,2017-10-01,11.75144
13,2017-09-04,88.05001
16,2017-09-18,0.06675272
50,2017-07-19,61.32432
29,2017-06-16,19.00666
18,2017-04-12,22.52077
38,2017-12-26,80.29862
18,2017-11-16,20.98889
20,2017-09-07,82.11042
44,2017-09-25,20.02578
37,2017-05-01,50.73034
46,2017-06-04,47.2349
19,2017-08-13,70.0611
32,2017-12-27,71.35335
23,2017-01-13,58.95908
29,2017-03-04,7.125645
6,2017-12-08,43.84438
10,2017-04-26,93.13767
32,2017-10-09,59.85429
11,2017-04-06,23.41805
44,2017-11-24,82.33053
5,2017-05-10,9.25581
32,2017-09-22,42.13719
4,2017-06-22,17.49255
5,2017-04-12,48.32683
21,2017-02-15,60.48312
44,2017-06-23,45.88416
50,2017-12-07,1.931815
30,2017-08-26,21.31474
28,2017-06-28,73.58796
47,2017-10-02,75.9862
40,2017-04-01,80.51292
37,2017-11-04,90.40873
27,2017-04-24,82.92062
20,2017-02-08,47.0655
44,2017-10-26,43.30003
7,2017-09-17,27.04669
8,2017-03-11,85.49003
44,2017-02-12,57.68214
27,2017-07-07,82.8448
49,2017-02-10,9.910518
23,2017-04-09,86.08139
3,2017-08-25,2.283092
35,2017-10-21,69.67699
40,2017-06-29,81.11231
13,2017-01-13,7.412976
4,2017-09-06,98.46551
46,2017-04-17,73.21832
49,2017-11-07,71.87308
8,2017-06-07,55.43956
19,2017-12-16,73.175
13,2017-09-05,0.6537059
21,2017-06-12,63.69473
5,2017-03-10,28.81636
26,2017-12-13,24.64606
6,2017-08-15,40.69839
20,2017-05-25,22.21284
13,2017-07-07,17.02794
31,2017-10-25,35.85238
35,2017-03-14,49.18788
21,2017-04-07,44.0589
44,2017-06-01,79.23087
23,2017-05-08,71.67677
21,2017-08-24,20.88928
13,2017-05-11,21.24043
30,2017-02-07,12.62975
28,2017-11-03,66.09843
11,2017-07-06,84.30117
34,2017-07-24,81.01586
13,2017-11-08,50.42045
11,2017-06-26,81.78171
46,2017-03-16,54.66884
7,2017-05-24,96.72469
36,2017-05-26,20.42328
23,2017-01-15,39.69751
47,2017-05-14,41.50298
25,2017-06-27,55.38345
13,2017-10-09,28.53745
37,2017-04-27,54.08511
36,2017-03-12,27.00182
17,2017-04-19,11.44923
48,2017-05-30,36.76192
22,2017-08-04,13.88748
25,2017-01-23,8.344443
50,2017-11-11,19.02063
20,2017-12-04,91.87422
38,2017-08-16,68.65079
31,2017-12-28,33.33381
43,2017-11-02,87.9889
44,2017-01-24,44.51917
30,2017-06-17,27.84364
38,2017-02-01,44.82521
48,2017-11-29,11.28152
50,2017-01-12,13.40202
1,2017-11-10,84.22243
24,2017-07-01,56.85587
43,2017-10-21,71.18523
19,2017-12-01,36.69909
18,2017-08-28,65.46531
35,2017-09-29,81.82
48,2017-06-04,52.53031
6,2017-10-04,31.85484
47,2017-02-02,57.60483
15,2017-01-19,84.49109
13,2017-10-04,47.59988
26,2017-01-02,38.67242
11,2017-06-09,61.4253
33,2017-05-30,38.86746
24,2017-02-24,29.97363
49,2017-10-22,40.03946
1,2017-11-19,35.43667
29,2017-06-03,79.97929
3,2017-12-14,62.95799
9,2017-05-02,79.03011
42,2017-11-06,91.79607
38,2017-03-09,60.98181
41,2017-06-23,53.62949
22,2017-11-12,80.92545
1,2017-05-14,93.35979
30,2017-11-23,86.12641
47,2017-02-15,40.10345
22,2017-02-02,63.17282
34,2017-06-23,39.34309
47,2017-03-05,57.64187
36,2017-07-19,42.53335
13,2017-09-08,86.68221
37,2017-07-29,52.96603
39,2017-10-19,88.37179
48,2017-11-03,93.88504
31,2017-07-21,71.55858
20,2017-06-01,30.46098
13,2017-05-31,30.56154
30,2017-07-22,88.26036
7,2017-07-26,44.81765
43,2017-01-20,23.31595
2,2017-09-27,27.42471
48,2017-10-29,53.98402
17,2017-03-23,81.7742
30,2017-05-08,90.68553
20,2017-05-09,19.19436
15,2017-10-17,64.3328
49,2017-12-28,57.85275
25,2017-01-06,49.62531
17,2017-09-04,54.45264
46,2017-12-12,36.68052
38,2017-09-13,60.33637
1,2017-01-20,75.50091
19,2017-07-17,52.51981
45,2017-11-09,95.11582
13,2017-10-01,80.10548
5,2017-04-11,62.76758
1,2017-04-06,23.69867
3,2017-07-27,63.68633
24,2017-12-04,51.1165
4,2017-01-10,38.13253
16,2017-05-16,19.27
13,2017-01-02,9.062153
44,2017-02-22,19.58106
6,2017-05-25,30.7148
18,2017-04-19,57.10975
40,2017-07-20,93.64835
42,2017-01-22,18.21165
28,2017-06-05,54.87292
2,2017-09-19,76.89804
19,2017-02-13,86.93765
14,2017-03-11,27.18364
44,2017-02-14,31.37267
40,2017-07-26,33.3568
33,2017-12-25,6.17875
23,2017-11-17,55.80307
20,2017-12-19,14.78189
37,2017-01-02,1.081473
31,2017-03-09,32.15413
29,2017-10-20,40.6583
48,2017-12-09,99.27458
5,2017-05-21,9.230574
18,2017-04-15,58.54854
7,2017-09-13,78.83723
38,2017-08-19,8.775677
48,2017-03-23,88.26405
39,2017-12-26,66.11932
1,2017-02-25,32.78365
9,2017-06-30,82.80561
34,2017-10-11,27.47149
7,2017-02-14,73.09561
49,2017-09-15,70.1735
0,2017-11-15,30.41093
45,2017-11-13,45.84149
32,2017-08-17,91.20507
13,2017-02-23,36.01954
10,2017-03-15,94.50912
37,2017-05-28,28.15815
46,2017-02-08,73.58183
46,2017-04-22,54.19279
30,2017-10-28,53.99102
32,2017-12-30,0.9096435
40,2017-07-09,18.62907
9,2017-04-13,49.82144
39,2017-06-25,86.3178
12,2017-10-31,61.87149
17,2017-08-12,66.44208
26,2017-08-06,41.53434
42,2017-03-01,74.91299
17,2017-05-23,44.908
35,2017-03-20,81.22183
17,2017-09-22,60.5144
50,2017-07-03,85.08218
44,2017-04-05,9.721972
13,2017-09-23,60.18363
26,2017-11-09,48.10512
16,2017-04-20,58.77838
38,2017-12-11,64.42299
0,2017-04-20,59.86602
28,2017-12-21,97.90143
27,2017-05-12,86.92792
23,2017-06-17,53.27034
14,2017-10-20,75.5919
49,2017-10-30,27.04076
33,2017-10-17,81.59792
32,2017-09-17,82.81297
22,2017-04-16,78.10254
11,2017-06-04,11.00886
30,2017-10-25,15.87319
22,2017-05-22,37.2358
21,2017-01-16,8.042189
26,2017-01-03,78.92478
18,2017-02-04,52.58834
